Run,Event,type1,E1,px1,py1,pz1,pt1,eta1,phi1,Q1,type2,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,M
167807,1144230408,G,8.1870,-1.3643,-4.5863,6.6423,4.7849,1.1311,-1.8599,1,G,6.9784,-2.6215,-5.4277,-3.5150,6.0276,-0.5543,-2.0207,-1,10.2002
165617,131438084,G,133.0120,-49.4281,49.0624,-113.3230,69.6438,-1.2633,2.3599,-1,G,30.5919,24.3177,7.6513,-16.9104,25.4930,-0.6224,0.3048,1,77.1928
173430,221597980,G,13.5386,3.0413,-6.6074,11.4183,7.2737,1.2329,-1.1394,1,G,12.5530,-5.5756,7.1797,-8.6562,9.0904,-0.8472,2.2311,-1,25.8146
165617,108885285,G,154.6010,47.2751,-17.8460,-146.1090,50.5313,-1.7835,-0.3610,-1,G,79.3772,-28.2337,23.2117,-70.4614,36.5503,-1.4109,2.4535,1,86.3215
166701,671358618,G,10.2143,6.0629,3.0521,-7.6319,6.6409,-0.9667,0.4660,-1,G,5.2750,-4.2357,-3.1325,-0.2465,5.2682,-0.0468,-2.5048,1,13.2100
172952,561667089,G,9.1541,4.7864,-0.6668,-7.7738,4.8326,-1.2535,-0.1384,1,G,8.4339,-4.3597,6.0030,4.0096,7.4191,0.5171,2.1989,-1,16.3252
166895,109435588,G,13.7859,-5.4538,5.1652,11.5592,7.5116,1.2161,2.3834,-1,G,9.7899,3.4804,-5.7109,7.1486,6.6879,0.9293,-1.0235,1,14.2000
173430,220023317,G,17.2087,2.5367,2.6534,-16.8123,3.6709,-2.2265,0.8079,1,G,6.6035,2.9170,-0.1453,-5.9216,2.9206,-1.4559,-0.0498,-1,3.7628
166033,490168806,G,17.2757,2.4276,-5.2959,16.2634,5.8258,1.7504,-1.1410,-1,G,23.8194,-3.4815,6.1547,22.7454,7.0712,1.8848,2.0856,1,12.8559
165548,578670508,G,17.3967,-10.8445,-2.1362,-13.4337,11.0529,-1.0258,-2.9471,1,G,9.5194,-7.2838,0.0910,-6.1276,7.2843,-0.7645,3.1291,-1,3.0023
160957,53282618,G,8.6948,-5.0727,7.0601,0.1055,8.6936,0.0121,2.1938,1,G,7.7396,-6.5464,3.9587,-1.1679,7.6004,-0.1521,2.5976,-1,3.5417
160957,49345688,G,22.7017,5.3308,-11.3576,18.9194,12.5464,1.1992,-1.1320,-1,G,13.1471,3.9180,-8.2077,9.4931,9.0949,0.9120,-1.1254,1,3.0868
165617,121724137,G,8.4166,-2.8265,-3.5116,7.1068,4.5079,1.2365,-2.2485,1,G,4.3613,1.9633,3.8900,0.1536,4.3573,0.0352,1.1034,-1,10.4725
165617,87823648,G,67.4748,29.0322,22.2302,-56.7080,36.5657,-1.2226,0.6535,-1,G,38.3339,-32.0768,-20.6580,3.7153,38.1533,0.0972,-2.5694,1,91.5179
166784,37820761,G,10.6076,-4.6571,2.6688,9.1487,5.3676,1.3031,2.6212,1,G,13.3531,6.3773,-4.5088,10.8303,7.8102,1.1302,-0.6154,-1,12.9850
166895,466853218,G,24.2743,-3.2856,6.1951,-23.2391,7.0124,-1.9133,2.0584,-1,G,46.2729,2.8157,-8.8383,-45.3335,9.2760,-2.2901,-1.2624,1,16.3554
166784,62095794,G,21.9237,1.2468,9.6325,-19.6545,9.7128,-1.4541,1.4421,1,G,13.9467,-2.9751,-13.6250,-0.0799,13.9461,-0.0057,-1.7858,-1,29.6363
166033,460249176,G,46.7468,-2.6823,8.8551,-45.8219,9.2524,-2.3031,1.8649,-1,G,13.6157,1.5913,-13.3392,2.2157,13.4338,0.1642,-1.4521,1,41.4829
166895,79529834,G,30.2821,0.8312,-20.7055,22.0813,20.7222,0.9270,-1.5307,-1,G,14.3884,-0.9977,-10.1264,10.1724,10.1754,0.8812,-1.6690,1,2.1267
165548,580232558,G,6.9993,-5.2660,-2.3261,3.9797,5.7568,0.6455,-2.7256,1,G,5.8904,4.1665,2.7005,-3.1674,4.9651,-0.6011,0.5751,-1,12.8115
167807,1054220532,G,50.0560,-2.5259,-42.6227,26.1250,42.6975,0.5790,-1.6300,1,G,39.6012,10.0800,38.2829,-1.0297,39.5877,-0.0260,1.3133,-1,85.6314
173430,218421248,G,17.3991,10.3105,-0.1782,14.0136,10.3120,1.1139,-0.0173,1,G,11.6419,-11.4479,0.4788,-2.0590,11.4579,-0.1788,3.0998,-1,26.4402
165617,159938670,G,20.5341,3.8680,5.1225,19.5047,6.4188,1.8306,0.9240,1,G,40.2275,-6.4530,-9.6352,38.5196,11.5965,1.9155,-2.1609,-1,17.2653
173692,545227952,G,15.1448,-9.7472,-3.1907,11.1429,10.2561,0.9412,-2.8252,1,G,46.3961,-31.4448,-14.1064,31.0616,34.4640,0.8098,-2.7199,-1,3.1766
166895,60054239,G,4.8523,4.1346,-0.5946,2.4669,4.1771,0.5607,-0.1428,-1,G,4.1311,-4.0203,0.7526,0.5708,4.0901,0.1391,2.9565,1,8.4520
160957,89339061,G,21.2607,-1.4993,-5.3844,20.5125,5.5892,2.0114,-1.8424,1,G,7.9648,1.7690,5.8223,-5.1380,6.0851,-0.7669,1.2758,-1,24.8493
166895,120521887,G,7.2366,5.1768,-0.4818,5.0324,5.1992,0.8585,-0.0928,-1,G,5.5732,-4.0932,0.5183,3.7452,4.1259,0.8146,3.0156,1,9.2665
163233,9962657,G,8.7765,-4.4874,4.1542,-6.2945,6.1151,-0.9020,2.3947,1,G,8.4549,-6.2057,3.2151,-4.7567,6.9891,-0.6367,2.6636,-1,2.4780
166784,126060441,G,46.3130,18.9829,2.8505,42.1474,19.1957,1.5279,0.1490,-1,G,19.6460,10.1399,1.6094,16.7495,10.2668,1.2655,0.1574,1,3.7026
167807,1070133581,G,11.8969,-2.1828,-0.3705,-11.6886,2.2140,-2.3658,-2.9735,1,G,17.1122,2.3409,-2.4477,16.7734,3.3869,2.3031,-0.8077,-1,28.4203
160957,145364711,G,6.2490,-0.2476,-1.9276,5.9382,1.9434,1.8359,-1.6986,1,G,13.2223,-3.3493,-0.5766,12.7777,3.3985,2.0347,-2.9711,-1,3.1050
163589,3030548,G,9.4570,8.2207,-4.5076,-1.2348,9.3754,-0.1313,-0.5016,-1,G,14.7998,-11.7547,7.0384,5.5957,13.7008,0.3978,2.6021,1,23.4623
163589,8826752,G,5.8015,3.4892,3.5495,2.9789,4.9773,0.5675,0.7940,1,G,5.9478,-2.5266,-3.6189,3.9856,4.4136,0.8111,-2.1803,-1,9.4134
165617,97808303,G,5.5188,-4.5822,0.0532,3.0735,4.5743,0.6285,3.1300,-1,G,11.2556,10.7583,2.4910,-2.1753,11.0429,-0.1957,0.2275,1,15.3609
165548,253810304,G,9.8238,-2.9649,2.7845,8.9415,4.0675,1.5290,2.3876,-1,G,6.6450,3.1790,-4.2518,3.9952,5.3088,0.6952,-0.9288,1,10.0829
166784,21677561,G,11.2533,-5.3277,-7.1301,-6.8849,8.9008,-0.7119,-2.2125,1,G,11.9663,-5.0680,-8.5470,-6.6667,9.9366,-0.6287,-2.1060,-1,1.2880
163589,12705875,G,6.6625,6.1356,2.0210,-1.6272,6.4599,-0.2493,0.3182,1,G,9.0371,7.6128,4.8317,0.5993,9.0166,0.0664,0.5655,-1,3.0732
160957,171713131,G,9.0209,-2.1001,-5.7454,-6.6292,6.1171,-0.9393,-1.9212,1,G,5.4105,2.5031,4.3056,-2.1115,4.9803,-0.4122,1.0442,-1,11.3855
166784,48821578,G,23.1558,10.0120,-5.9998,-19.9986,11.6721,-1.3076,-0.5399,1,G,20.1375,-11.6520,11.4732,11.7518,16.3525,0.6679,2.3639,-1,42.1148
173692,516652698,G,9.4880,-1.0960,7.8507,-5.2132,7.9268,-0.6176,1.7095,1,G,28.4450,-1.4815,23.8196,-15.4771,23.8656,-0.6100,1.6329,-1,1.0863
166895,159220982,G,29.3760,9.4473,9.6265,-26.0964,13.4878,-1.4141,0.7948,-1,G,23.3309,9.8225,6.2250,-20.2259,11.6289,-1.3206,0.5649,1,3.1103
160957,40174530,G,8.6629,-1.5340,8.5034,0.6108,8.6407,0.0706,1.7493,1,G,6.7833,-1.7810,6.3212,1.6947,6.5673,0.2553,1.8454,-1,1.5842
163589,7244068,G,14.6426,-11.5098,0.9288,9.0031,11.5472,0.7167,3.0611,-1,G,12.3732,12.2330,0.5973,-1.7559,12.2475,-0.1429,0.0488,1,25.9707
166701,676191511,G,11.6395,5.0494,3.5000,9.8854,6.1438,1.2537,0.6061,1,G,7.4984,-2.9451,-3.7364,5.7949,4.7576,1.0275,-2.2383,-1,10.7660
166895,81895249,G,11.4932,2.1363,3.8108,10.6300,4.3688,1.6221,1.0598,-1,G,5.6693,-3.5609,-4.0203,1.8132,5.3705,0.3315,-2.2957,1,11.7323
165617,88183220,G,7.1739,1.2623,-2.8889,-6.4431,3.1527,-1.4630,-1.1588,1,T,12.5922,-6.8174,-0.9777,10.5414,6.8872,1.2116,-2.9992,-1,18.1134
166895,88502386,G,11.5607,-2.5334,-6.2253,-9.4056,6.7211,-1.1377,-1.9573,1,G,7.6017,3.9161,5.3868,3.6634,6.6599,0.5255,0.9422,-1,18.2101
160957,136072776,G,12.6468,-0.8383,-6.4670,10.8354,6.5211,1.2812,-1.6997,-1,G,7.5833,-1.8054,-5.7840,4.5587,6.0592,0.6950,-1.8734,1,3.8993
166784,80197940,G,8.9941,5.1792,-4.4589,-5.8461,6.8342,-0.7754,-0.7108,-1,G,5.1614,-3.9565,3.3129,0.0081,5.1603,0.0016,2.4445,1,12.7863
163233,12906222,G,10.9526,2.4945,-2.8410,-10.2788,3.7808,-1.7255,-0.8502,1,G,6.9327,-5.5616,-0.1040,-4.1363,5.5626,-0.6880,-3.1229,-1,9.6958
166033,519762514,G,17.7912,-3.9798,-5.6836,-16.3822,6.9384,-1.5944,-2.1817,1,G,7.5650,3.4218,4.8911,-4.6461,5.9692,-0.7157,0.9603,-1,14.1354
163589,13314111,G,10.0144,2.6920,-5.6269,-7.8338,6.2377,-1.0513,-1.1246,1,G,4.7340,-1.0159,4.6049,-0.4039,4.7156,-0.0855,1.7879,-1,12.0749
163589,42176096,G,83.1080,-11.7478,11.7121,81.4355,16.5887,2.2944,2.3577,1,G,38.1303,-7.9755,2.8476,37.1779,8.4686,2.1852,2.7987,-1,5.3483
166895,121028170,G,18.8075,-8.7608,1.0360,-16.6098,8.8218,-1.3900,3.0239,-1,G,8.6702,6.4397,-0.5108,-5.7819,6.4599,-0.8052,-0.0792,1,15.7470
165617,118268028,G,13.7102,-4.5642,-12.0210,-4.7560,12.8584,-0.3619,-1.9337,1,G,9.5527,0.9345,9.4365,1.1501,9.4826,0.1210,1.4721,-1,22.5456
166895,86063129,G,5.6246,3.9887,2.1469,3.3326,4.5298,0.6817,0.4938,-1,G,7.1250,-4.0887,-2.7580,5.1411,4.9319,0.9111,-2.5482,1,9.5061
167807,1186826617,G,12.2314,-11.3053,-3.7514,2.7775,11.9114,0.2311,-2.8212,1,G,8.3591,-7.5150,-2.5173,2.6557,7.9254,0.3291,-2.8184,-1,0.9769
172411,450397306,G,8.8283,-8.7952,-0.7478,0.1098,8.8270,0.0124,-3.0568,-1,G,10.3127,7.8587,2.7548,-6.0821,8.3276,-0.6774,0.3372,1,18.0501
166895,110889649,G,13.1078,8.3082,-3.4396,-9.5365,8.9921,-0.9235,-0.3925,1,G,24.0910,15.2502,-7.0225,-17.2766,16.7894,-0.9017,-0.4315,-1,0.5920
165617,135005479,G,7.4839,2.5572,-3.7066,-5.9766,4.5031,-1.0949,-0.9669,1,G,8.4093,-5.7096,4.6984,4.0040,7.3942,0.5180,2.4531,-1,15.4202
166895,435447030,G,17.1350,4.7412,-0.8308,-16.4446,4.8134,-1.9425,-0.1735,-1,G,7.5933,-6.5752,-0.6823,3.7346,6.6106,0.5385,-3.0382,1,21.0781
167807,1171091671,G,12.8294,1.1322,5.7088,-11.4329,5.8200,-1.4276,1.3750,1,G,7.5283,-2.6859,-6.2056,-3.3078,6.7619,-0.4715,-1.9793,-1,13.9460
172952,570678383,G,24.2413,19.7134,-0.8730,-14.0802,19.7327,-0.6637,-0.0443,1,G,10.6776,9.2560,0.7629,-5.2673,9.2874,-0.5405,0.0822,-1,2.4021
166895,70963235,G,20.0559,0.3584,8.4635,18.1788,8.4711,1.5071,1.5285,-1,G,16.0753,13.3010,6.1053,6.6493,14.6352,0.4400,0.4303,1,17.0353
166895,123419265,G,13.4179,-8.0711,-1.5270,-10.6092,8.2142,-1.0733,-2.9546,1,G,13.3965,10.4962,1.6096,8.1666,10.6189,0.7083,0.1522,-1,26.5925
166895,68089543,G,10.1620,-5.1760,-2.9236,8.2413,5.9446,1.1300,-2.6274,-1,G,6.8973,4.3349,3.7602,-3.8251,5.7083,-0.6250,0.7145,1,16.4351
160957,40170882,G,7.7205,-6.2791,-1.1759,-4.3342,6.3882,-0.6349,-2.9565,-1,G,4.7445,-3.8091,1.6567,-2.2901,4.1538,-0.5266,2.7313,1,3.0807
166895,103760681,G,11.2904,-2.2468,3.7733,-10.4007,4.3916,-1.5972,2.1079,-1,G,11.1913,3.2248,-6.2002,-8.7403,6.9887,-1.0480,-1.0912,1,11.4979
166033,435582155,G,91.9226,0.7989,17.9993,90.1395,18.0171,2.3130,1.5264,1,T,35.4572,1.1229,7.9544,34.5351,8.0333,2.1648,1.4306,-1,2.1381
172411,454084644,G,38.7283,22.3915,-8.6384,-30.3952,24.0000,-1.0578,-0.3682,1,G,10.6919,5.4263,-1.9721,-8.9985,5.7736,-1.2268,-0.3486,-1,2.0212
165617,137582381,G,29.6262,1.1193,-5.6042,-29.0696,5.7149,-2.3293,-1.3737,-1,G,4.1933,-1.2821,3.6641,-1.5821,3.8819,-0.3970,1.9074,1,14.1576
163340,58274493,G,21.8754,-3.6103,-1.9906,21.4832,4.1227,2.3530,-2.6377,1,G,10.0140,6.0195,7.5178,2.7418,9.6307,0.2810,0.8956,-1,19.8427
165617,135600504,G,11.3708,-3.6406,-5.0105,9.5355,6.1934,1.2165,-2.1991,-1,G,10.0422,-5.6552,-3.4254,7.5578,6.6117,0.9790,-2.5970,1,2.9601
163589,28215827,G,32.1085,-20.7594,-17.8331,16.7920,27.3673,0.5804,-2.4319,-1,G,95.1411,25.2132,75.9537,51.4504,80.0292,0.6053,1.2503,1,90.2086
160957,15968600,G,20.8870,3.1242,2.4311,-20.5082,3.9587,-2.3472,0.6613,-1,G,12.1895,5.2483,-4.4732,-10.0507,6.8960,-1.1709,-0.7058,1,9.2702
163589,51337187,G,12.9910,-6.3597,3.5224,-10.7658,7.2700,-1.1841,2.6358,1,G,5.5774,4.4902,-1.9576,-2.6650,4.8984,-0.5203,-0.4111,-1,12.5879
163589,27138385,G,9.1025,-2.8588,-1.8201,8.4474,3.3891,1.6445,-2.5747,1,G,14.5066,-4.7358,-6.5296,12.0568,8.0662,1.1918,-2.1983,-1,3.0936
166784,10172361,G,13.4891,-0.2233,8.3954,-10.5552,8.3984,-1.0518,1.5974,-1,G,22.1062,-1.1772,15.6265,-15.5918,15.6707,-0.8778,1.6460,1,2.0868
165617,94715502,G,164.8470,19.8746,-36.4768,159.5270,41.5398,2.0552,-1.0719,-1,G,233.2880,38.4946,60.0765,222.1090,71.3514,1.8536,1.0009,1,94.3480
160957,80147165,G,11.9776,11.4428,-1.4033,3.2476,11.5285,0.2781,-0.1220,-1,G,9.0551,-7.4775,4.2524,2.8264,8.6021,0.3229,2.6245,1,19.5357
165617,109696293,G,4.8038,-1.0393,-4.4962,1.3302,4.6148,0.2844,-1.7980,-1,G,6.0254,2.4974,4.4639,-3.1829,5.1150,-0.5878,1.0607,1,10.5694
165617,93327406,G,19.0601,-3.7847,-2.5348,-18.5075,4.5552,-2.1099,-2.5515,-1,G,7.8771,6.0403,2.2224,-4.5401,6.4362,-0.6571,0.3526,1,13.7563
166033,481055419,G,9.1415,7.1036,5.6192,1.2321,9.0574,0.1356,0.6692,1,G,16.6976,12.4556,9.7228,5.3968,15.8011,0.3352,0.6628,-1,2.4034
163589,22208946,G,11.9145,6.8359,-3.7593,-9.0046,7.8014,-0.9863,-0.5028,1,G,9.0425,-4.1857,5.7355,-5.5982,7.1004,-0.7236,2.2012,-1,14.6637
166895,92169986,G,5.7059,0.8974,-4.7272,3.0649,4.8117,0.6003,-1.3832,1,G,7.2183,-1.3190,6.5906,-2.6298,6.7213,-0.3819,1.7683,-1,12.7747
166895,78144089,G,13.0259,-7.1909,0.5754,10.8454,7.2139,1.1966,3.0617,1,G,8.1149,-3.2816,6.5730,3.4449,7.3467,0.4532,2.0338,-1,9.0526
165617,148060247,G,33.1293,10.3093,2.0402,31.4181,10.5093,1.8151,0.1954,1,G,81.0145,25.2601,9.7814,76.3518,27.0878,1.7595,0.3694,-1,3.0887
166784,15621996,G,13.5318,5.8513,-2.1065,-12.0176,6.2190,-1.4130,-0.3456,-1,G,8.7744,5.4276,0.3505,-6.8845,5.4389,-1.0574,0.0645,1,3.1586
166895,72980416,G,16.6521,-2.1461,-4.2074,15.9678,4.7232,1.9324,-2.0425,1,G,13.9857,2.6143,3.2373,13.3520,4.1611,1.8825,0.8915,-1,8.8240
163589,6918714,G,6.5318,5.3139,3.7911,-0.2085,6.5276,-0.0319,0.6197,-1,G,6.0040,-3.8435,-2.6204,-3.7945,4.6517,-0.7449,-2.5432,1,11.7299
166895,132265743,G,17.0807,-3.3829,16.1073,4.5664,16.4587,0.2740,1.7778,-1,G,11.3714,-8.0032,4.0687,6.9780,8.9780,0.7148,2.6713,1,11.8126
165617,129141524,G,17.2594,-1.0583,3.0280,-16.9584,3.2076,-2.3672,1.9070,-1,G,11.5119,-2.2053,4.3609,10.4226,4.8868,1.5015,2.0390,1,26.8295
167807,1154479430,G,5.5249,-4.4469,2.7630,1.7621,5.2354,0.3305,2.5856,1,G,7.2976,5.2009,-1.5541,4.8763,5.4281,0.8076,-0.2904,-1,10.8774
166784,27083658,G,9.6955,4.5395,2.3737,8.2310,5.1227,1.2526,0.4818,-1,G,7.0386,4.2785,1.5646,5.3644,4.6044,1.0021,0.3503,1,1.3877
166033,460769416,G,12.0237,-4.5751,0.1082,11.1182,4.5763,1.6207,3.1180,-1,G,6.6060,6.1863,1.4949,1.7671,6.3644,0.2742,0.2371,1,13.2615
166033,455510858,G,17.7845,-3.0691,-13.7506,-10.8527,14.0889,-0.7093,-1.7904,1,G,15.4392,-9.1224,-11.4799,-4.8323,14.6631,-0.3239,-2.2423,-1,8.5198
173692,572441452,G,23.9870,-0.5848,-11.4787,21.0537,11.4936,1.3658,-1.6217,1,G,10.5769,2.3202,8.4152,-5.9717,8.7292,-0.6396,1.3018,-1,30.8998
166895,427315274,G,17.9359,2.6534,-3.4190,-17.4057,4.3278,-2.1000,-0.9108,-1,G,6.8993,-2.6301,3.5224,5.3164,4.3960,1.0220,2.2122,1,21.6939
163589,20617610,G,28.2132,6.7576,-5.4896,26.8360,8.7063,1.8442,-0.6822,-1,G,19.5158,4.7759,-4.4840,18.3831,6.5510,1.7553,-0.7539,1,0.8886
166895,425108089,G,5.6476,-4.2516,2.3580,-2.8719,4.8617,-0.5609,2.6352,-1,G,6.3209,4.6749,-4.2417,-0.3098,6.3124,-0.0491,-0.7369,1,11.3752
163589,32289047,G,12.8871,3.7977,-5.6924,10.9197,6.8429,1.2467,-0.9825,1,G,12.6425,-3.1513,4.1053,11.5341,5.1753,1.5415,2.2255,-1,12.0269
173692,531093176,G,10.7761,0.5397,-4.6028,-9.7281,4.6321,-1.4875,-1.4540,-1,G,5.8020,-4.6817,0.6097,3.3709,4.7212,0.6641,3.0121,1,14.1887
160957,46421976,G,19.1624,1.7440,7.0876,-17.7175,7.2990,-1.6199,1.3295,1,G,11.3957,0.8088,4.4643,-10.4531,4.5370,-1.5719,1.3916,-1,0.5016
163233,1133760,G,22.8949,7.6239,-0.6234,-21.5790,7.6493,-1.7603,-0.0816,-1,G,10.7350,-8.2340,2.4357,-6.4419,8.5867,-0.6933,2.8540,1,18.4972
166784,44229762,G,18.4802,-0.5530,4.5703,17.8973,4.6036,2.0671,1.6912,1,G,14.1873,-9.5874,-5.3539,-8.9826,10.9810,-0.7467,-2.6323,-1,29.7364
163589,47882660,G,38.3185,9.0956,-12.0795,35.2087,15.1210,1.5816,-0.9254,1,G,8.5406,-5.6087,4.4714,-4.6345,7.1730,-0.6080,2.4686,-1,34.5102
163589,37357159,G,11.7012,-2.3228,-4.8150,10.4080,5.3460,1.4196,-2.0203,-1,G,5.3729,1.7536,5.0721,-0.2365,5.3667,-0.0441,1.2379,1,13.6995
166784,29517439,G,14.6664,0.8072,6.3937,13.1743,6.4444,1.4633,1.4452,1,G,11.9436,3.6210,5.5143,9.9558,6.5969,1.1998,0.9898,-1,3.4175
166033,517566652,G,7.6539,4.2869,1.5943,6.1361,4.5738,1.1035,0.3561,-1,G,7.0919,-6.9126,-1.1336,1.1021,7.0049,0.1567,-2.9790,1,12.5674
166033,456542836,G,7.4159,4.9627,-3.4370,-4.3061,6.0367,-0.6635,-0.6057,-1,G,7.8608,-6.6333,3.1968,2.7497,7.3634,0.3652,2.6925,1,15.1031
163589,10263562,G,27.6333,-7.2421,-0.0654,-26.6671,7.2424,-2.0146,-3.1326,-1,G,16.4106,6.2977,-1.4109,-15.0880,6.4538,-1.5853,-0.2204,1,13.9036
165617,93600173,G,76.5576,-30.2663,-28.8308,64.1388,41.8003,1.2137,-2.3805,1,G,43.2568,28.8597,29.6392,12.6401,41.3687,0.3010,0.7987,-1,91.9666
160957,59236191,G,18.7212,3.8933,-1.4443,-18.2546,4.1526,-2.1865,-0.3552,1,T,6.9666,1.5485,-0.0445,-6.7914,1.5492,-2.1839,-0.0287,-1,0.8580
166895,55959562,G,17.9369,5.1118,-0.6603,17.1800,5.1543,1.9188,-0.1285,1,G,12.0870,4.9960,-2.2970,10.7633,5.4988,1.4244,-0.4309,-1,3.1130
165617,89452702,G,14.4076,3.0894,5.6551,12.8858,6.4439,1.4435,1.0708,-1,G,15.5161,-4.8715,-4.8672,13.9039,6.8863,1.4521,-2.3566,1,13.1889
160957,37604729,G,8.0112,6.7679,2.0073,-3.7861,7.0593,-0.5135,0.2883,-1,G,5.1117,-4.2649,-0.0042,-2.8159,4.2649,-0.6198,-3.1406,1,10.8788
163589,36719389,G,18.3588,12.1051,9.1190,-10.3607,15.1555,-0.6392,0.6456,-1,G,14.6682,-10.1883,5.9620,8.7062,11.8046,0.6831,2.6121,1,29.2735
173430,212736208,G,12.1686,-0.0446,2.6124,-11.8843,2.6128,-2.2198,1.5879,1,G,8.3450,-3.7237,1.9214,7.2159,4.1902,1.3120,2.6652,-1,19.0855
163589,38977329,G,7.7285,7.4179,-1.3469,1.6970,7.5392,0.2232,-0.1796,1,G,11.3859,11.3736,0.2617,0.4482,11.3766,0.0394,0.0230,-1,2.5422
165617,156166270,G,5.7481,-1.8428,-4.5923,2.9230,4.9483,0.5608,-1.9524,-1,G,5.7282,-0.8468,4.9362,2.7781,5.0083,0.5296,1.7407,1,9.5838
166895,65392941,G,7.9560,-2.3895,-3.8617,-6.5318,4.5412,-1.1601,-2.1249,1,G,5.4599,2.7887,4.2923,-1.8970,5.1186,-0.3626,0.9946,-1,10.4210
160957,143856490,G,6.8906,-3.5320,2.7802,-5.2216,4.4950,-0.9912,2.4747,-1,T,4.9545,1.2385,1.8948,-4.4058,2.2637,-1.4194,0.9919,1,4.5280
172952,1142351330,G,6.1363,-4.6961,-3.3837,2.0348,5.7882,0.3447,-2.5172,-1,G,6.3573,4.0101,4.4611,-2.1030,5.9985,-0.3438,0.8386,1,12.4280
166895,423736625,G,59.3076,9.3422,14.9286,56.6325,17.6107,1.8846,1.0116,-1,G,22.2346,7.1594,-19.6969,7.4257,20.9577,0.3473,-1.2222,1,47.4409
160957,7858657,G,9.1488,-3.6240,-5.1174,-6.6609,6.2707,-0.9247,-2.1870,-1,G,13.8029,-2.2166,-7.5621,-11.3318,7.8802,-1.1599,-1.8559,1,2.8564
165617,129440782,G,7.9708,-6.9966,2.4416,2.9342,7.4104,0.3863,2.8058,-1,G,5.7496,4.4189,-2.1179,-3.0056,4.9003,-0.5802,-0.4469,1,13.4720
165617,158967745,G,34.6890,7.5367,4.2825,-33.5883,8.6684,-2.0639,0.5167,-1,G,4.7413,-3.3271,-2.3978,-2.3768,4.1011,-0.5512,-2.5171,1,15.4914
163340,58792091,G,9.9975,-2.2950,-5.2624,-8.1841,5.7411,-1.1527,-1.9820,-1,G,6.5986,1.0272,3.1111,-5.7268,3.2763,-1.3249,1.2519,1,8.6996
167807,1123644251,G,6.4454,-0.5602,-6.3987,0.5250,6.4232,0.0816,-1.6581,1,G,7.7656,-0.0081,7.2964,-2.6562,7.2964,-0.3564,1.5719,-1,14.0101
166784,22845876,G,11.6526,-4.8934,-2.6840,-10.2285,5.5812,-1.3662,-2.6399,-1,G,11.0831,4.9902,2.7738,9.4988,5.7093,1.2823,0.5073,1,22.7236
166895,118228578,G,7.0609,4.3392,1.4044,5.3892,4.5609,1.0042,0.3130,1,G,17.1230,-6.4876,-2.2195,15.6899,6.8567,1.5656,-2.8120,-1,11.6299
173692,519646806,G,14.6536,-14.6260,0.8915,0.0416,14.6531,0.0028,3.0807,-1,G,11.8942,-11.3816,0.9353,3.3236,11.4199,0.2871,3.0596,1,3.7055
173692,586300975,G,19.0503,-10.1334,-13.4357,-8.9274,16.8286,-0.5083,-2.2170,-1,G,13.4373,-12.4327,2.4287,4.4810,12.6677,0.3467,2.9487,1,20.1318
163589,8991855,G,16.6616,-8.4977,-14.3216,-0.5281,16.6529,-0.0317,-2.1063,-1,G,44.9304,-17.9290,35.3718,21.1215,39.6562,0.5102,2.0399,1,47.2018
160957,103232804,G,7.2606,3.7567,-0.5400,6.1887,3.7954,1.2651,-0.1428,1,G,7.8402,4.7370,-1.6787,6.0166,5.0257,1.0142,-0.3406,-1,1.4128
166784,13947089,G,5.7501,-0.2617,-5.7367,-0.2727,5.7427,-0.0475,-1.6164,-1,G,4.4420,0.9006,4.3339,-0.3546,4.4265,-0.0800,1.3659,1,10.0553
163340,59518902,G,17.1154,7.3095,-1.4520,-15.4075,7.4523,-1.4734,-0.1961,1,G,4.7638,4.7493,0.3414,0.1019,4.7615,0.0214,0.0718,-1,9.8891
166033,457524166,G,20.5893,10.5460,3.4664,17.3399,11.1011,1.2287,0.3176,1,G,14.2448,-9.2655,-2.1029,10.6128,9.5012,0.9617,-2.9184,-1,20.7017
166895,431771810,G,8.7650,2.5960,3.3917,-7.6532,4.2712,-1.3465,0.9175,-1,G,9.1494,-2.2664,-4.2372,-7.7852,4.8053,-1.2596,-2.0620,1,9.0420
166895,110908525,G,13.4032,-0.0175,4.6126,-12.5840,4.6126,-1.7288,1.5746,1,G,4.9235,-0.0620,-4.1113,2.7062,4.1118,0.6180,-1.5859,-1,15.4285
160957,36612961,G,19.6381,-4.4390,5.6021,18.2909,7.1476,1.6689,2.2409,1,G,10.6125,7.6550,5.6953,4.6453,9.5412,0.4694,0.6396,-1,15.8448
166895,89086707,G,14.0404,-3.5469,4.6378,-12.7684,5.8387,-1.5242,2.2237,-1,G,8.7521,4.3994,-6.2490,-4.2641,7.6423,-0.5324,-0.9574,1,15.0356
166895,108541139,G,7.0488,-2.3042,-3.6910,-5.5445,4.3512,-1.0627,-2.1289,-1,G,9.1928,5.0435,5.1717,5.6844,7.2238,0.7224,0.7979,1,15.9396
166784,58781573,G,9.0237,-3.0255,-2.9024,-7.9899,4.1925,-1.4007,-2.3770,-1,G,9.7140,1.7800,-4.0714,-8.6375,4.4435,-1.4182,-1.1586,1,4.9444
166033,473120016,G,7.4266,-3.1603,2.3399,-6.2992,3.9322,-1.2500,2.5043,-1,G,6.4523,-0.2952,1.4457,6.2804,1.4756,2.1551,1.7722,1,12.8977
